PlayerID,Date,Position,Metric,Value,Time,Impact Load Total (L+R),Average Intensity (L and R)
6,2023-09-27,Guard,Concentric Impulse (Abs) / BM [N s] ,5.675,Pre,78355.9,13.51
6,2023-10-03,Guard,Concentric Impulse (Abs) / BM [N s] ,5.752,Pre,52184.81,13.09
6,2023-10-04,Guard,Concentric Impulse (Abs) / BM [N s] ,5.827,Pre,31839.16,12.18
6,2023-10-10,Guard,Concentric Impulse (Abs) / BM [N s] ,5.531,Pre,94906.43,12.22
6,2023-10-11,Guard,Concentric Impulse (Abs) / BM [N s] ,5.443,Pre,86797.15,14.75
6,2023-10-25,Guard,Concentric Impulse (Abs) / BM [N s] ,5.727,Pre,135144.47,17.92
7,2023-09-19,Guard,Concentric Impulse (Abs) / BM [N s] ,5.692,Pre,85400.92,11.8
7,2023-09-27,Guard,Concentric Impulse (Abs) / BM [N s] ,5.661,Pre,30938.41,9.28
7,2023-10-04,Guard,Concentric Impulse (Abs) / BM [N s] ,6.037,Pre,27896.7,9.41
7,2023-10-11,Guard,Concentric Impulse (Abs) / BM [N s] ,5.98,Pre,74260.73,12.09
7,2023-10-18,Guard,Concentric Impulse (Abs) / BM [N s] ,6.091,Pre,103427.28,11.93
7,2023-10-24,Guard,Concentric Impulse (Abs) / BM [N s] ,6.036,Pre,92105.03,11.52
8,2023-09-19,Guard,Concentric Impulse (Abs) / BM [N s] ,5.321,Pre,131772.22,17.38
8,2023-09-20,Guard,Concentric Impulse (Abs) / BM [N s] ,5.11,Pre,112203.27,15.49
9,2023-09-19,Forward,Concentric Impulse (Abs) / BM [N s] ,5.567,Pre,90657.98,11.65
9,2023-09-27,Forward,Concentric Impulse (Abs) / BM [N s] ,5.664,Pre,93806.72,14.92
9,2023-10-03,Forward,Concentric Impulse (Abs) / BM [N s] ,5.392,Pre,100562.37,14.25
9,2023-10-04,Forward,Concentric Impulse (Abs) / BM [N s] ,5.272,Pre,40753.63,11.41
9,2023-10-17,Forward,Concentric Impulse (Abs) / BM [N s] ,5.72,Pre,128694.6,14.22
9,2023-10-18,Forward,Concentric Impulse (Abs) / BM [N s] ,5.297,Pre,139110.55,15.72
9,2023-10-18,Forward,Concentric Impulse (Abs) / BM [N s] ,5.297,Pre,139110.55,15.72
9,2023-10-25,Forward,Concentric Impulse (Abs) / BM [N s] ,5.131,Pre,72515.8,10.64
10,2023-09-19,Guard,Concentric Impulse (Abs) / BM [N s] ,5.194,Pre,95542.01,11.71
10,2023-09-20,Guard,Concentric Impulse (Abs) / BM [N s] ,5.325,Pre,79973.75,11.82
10,2023-09-26,Guard,Concentric Impulse (Abs) / BM [N s] ,4.951,Pre,82329.05,11.96
10,2023-09-27,Guard,Concentric Impulse (Abs) / BM [N s] ,5.407,Pre,92973.26,14.45
10,2023-10-03,Guard,Concentric Impulse (Abs) / BM [N s] ,5.011,Pre,98554.06,13.85
10,2023-10-04,Guard,Concentric Impulse (Abs) / BM [N s] ,4.991,Pre,34248.69,11.14
10,2023-10-17,Guard,Concentric Impulse (Abs) / BM [N s] ,5.009,Pre,113702.59,13.24
10,2023-10-18,Guard,Concentric Impulse (Abs) / BM [N s] ,5.118,Pre,108491.67,12.6
11,2023-09-19,Forward,Concentric Impulse (Abs) / BM [N s] ,5.419,Pre,136593.97,16.05
11,2023-09-20,Forward,Concentric Impulse (Abs) / BM [N s] ,5.589,Pre,124365.7,17.13
11,2023-09-27,Forward,Concentric Impulse (Abs) / BM [N s] ,5.491,Pre,121885.49,17.94
11,2023-10-03,Forward,Concentric Impulse (Abs) / BM [N s] ,5.741,Pre,117144.51,16.45
11,2023-10-04,Forward,Concentric Impulse (Abs) / BM [N s] ,7.2,Pre,57890.61,17.02
11,2023-10-24,Forward,Concentric Impulse (Abs) / BM [N s] ,5.873,Pre,126523.57,15.93
11,2023-10-25,Forward,Concentric Impulse (Abs) / BM [N s] ,5.82,Pre,141230.53,16.41
12,2023-09-19,Guard,Concentric Impulse (Abs) / BM [N s] ,4.761,Pre,72445.34,11.36
12,2023-09-20,Guard,Concentric Impulse (Abs) / BM [N s] ,4.843,Pre,65962.58,12.88
12,2023-09-26,Guard,Concentric Impulse (Abs) / BM [N s] ,4.756,Pre,42460.06,9.97
12,2023-09-27,Guard,Concentric Impulse (Abs) / BM [N s] ,4.645,Pre,64969.01,13.73
12,2023-10-03,Guard,Concentric Impulse (Abs) / BM [N s] ,4.668,Pre,72397.1,12.13
12,2023-10-04,Guard,Concentric Impulse (Abs) / BM [N s] ,4.605,Pre,52053.77,12.59
12,2023-10-10,Guard,Concentric Impulse (Abs) / BM [N s] ,4.698,Pre,76335.44,10.91
12,2023-10-17,Guard,Concentric Impulse (Abs) / BM [N s] ,4.915,Pre,82330.8,10.04
12,2023-10-18,Guard,Concentric Impulse (Abs) / BM [N s] ,4.728,Pre,120182.24,14.29
12,2023-10-24,Guard,Concentric Impulse (Abs) / BM [N s] ,4.773,Pre,93316.73,14.02
13,2023-09-19,Forward,Concentric Impulse (Abs) / BM [N s] ,5.504,Pre,90116.81,11.79
13,2023-10-04,Forward,Concentric Impulse (Abs) / BM [N s] ,6.049,Pre,42962.39,10.96
13,2023-10-10,Forward,Concentric Impulse (Abs) / BM [N s] ,5.4,Pre,77502.36,10.41
13,2023-10-11,Forward,Concentric Impulse (Abs) / BM [N s] ,5.102,Pre,64675.74,10.99
13,2023-10-17,Forward,Concentric Impulse (Abs) / BM [N s] ,5.141,Pre,101206.69,10.84
13,2023-10-24,Forward,Concentric Impulse (Abs) / BM [N s] ,5.07,Pre,87781.32,12.13
14,2023-09-19,Forward,Concentric Impulse (Abs) / BM [N s] ,5.808,Pre,100571.84,13.13
14,2023-09-20,Forward,Concentric Impulse (Abs) / BM [N s] ,5.909,Pre,123808.85,19.66
14,2023-09-26,Forward,Concentric Impulse (Abs) / BM [N s] ,5.92,Pre,62430.89,11.08
14,2023-09-27,Forward,Concentric Impulse (Abs) / BM [N s] ,5.604,Pre,47710.88,11.17
14,2023-10-03,Forward,Concentric Impulse (Abs) / BM [N s] ,5.845,Pre,64007.05,10.69
14,2023-10-04,Forward,Concentric Impulse (Abs) / BM [N s] ,5.187,Pre,37031.31,11.18
1,2023-09-19,Forward,Concentric Impulse [N s] ,277.7,Pre,112136.34,13.64
2,2023-09-19,Guard,Concentric Impulse [N s] ,246.8,Pre,46356.17,9.99
2,2023-09-26,Guard,Concentric Impulse [N s] ,252.2,Pre,31049.4,8.88
2,2023-09-27,Guard,Concentric Impulse [N s] ,248.5,Pre,54405.41,9.35
2,2023-10-03,Guard,Concentric Impulse [N s] ,251.4,Pre,73150.02,10.6
2,2023-10-04,Guard,Concentric Impulse [N s] ,250.1,Pre,45080.46,10.16
2,2023-10-10,Guard,Concentric Impulse [N s] ,252.8,Pre,67694.93,9.55
2,2023-10-11,Guard,Concentric Impulse [N s] ,245.9,Pre,60081.43,9.79
2,2023-10-17,Guard,Concentric Impulse [N s] ,249.6,Pre,50983.77,8.24
2,2023-10-24,Guard,Concentric Impulse [N s] ,257.2,Pre,38928.57,9.07
2,2023-10-25,Guard,Concentric Impulse [N s] ,245.5,Pre,74977.08,9.86
3,2023-09-19,Guard,Concentric Impulse [N s] ,220.6,Pre,87054.47,10.68
3,2023-09-20,Guard,Concentric Impulse [N s] ,220.2,Pre,107436.27,13.42
3,2023-10-03,Guard,Concentric Impulse [N s] ,218.1,Pre,73721.01,11.74
3,2023-10-04,Guard,Concentric Impulse [N s] ,218.1,Pre,27914.51,11.15
3,2023-10-11,Guard,Concentric Impulse [N s] ,228.2,Pre,85774.68,13.3
3,2023-10-24,Guard,Concentric Impulse [N s] ,227.8,Pre,76998.36,11.23
3,2023-10-25,Guard,Concentric Impulse [N s] ,221.1,Pre,107156.66,11.02
4,2023-09-19,Guard,Concentric Impulse [N s] ,188.4,Pre,93208.1,10.99
4,2023-09-20,Guard,Concentric Impulse [N s] ,187.6,Pre,85338.12,11.64
4,2023-09-26,Guard,Concentric Impulse [N s] ,175.3,Pre,54838.23,8.91
4,2023-09-27,Guard,Concentric Impulse [N s] ,175.7,Pre,78690.65,11.59
4,2023-10-03,Guard,Concentric Impulse [N s] ,185.7,Pre,71888.98,10.52
4,2023-10-04,Guard,Concentric Impulse [N s] ,187.3,Pre,38846.48,9.82
4,2023-10-10,Guard,Concentric Impulse [N s] ,185.2,Pre,79502.21,9.81
4,2023-10-11,Guard,Concentric Impulse [N s] ,184.9,Pre,68366.25,10.86
4,2023-10-17,Guard,Concentric Impulse [N s] ,180.6,Pre,101742.39,11.25
4,2023-10-24,Guard,Concentric Impulse [N s] ,188.7,Pre,68779.05,10.52
4,2023-10-25,Guard,Concentric Impulse [N s] ,186.5,Pre,70079.67,11.18
5,2023-09-19,Guard,Concentric Impulse [N s] ,216.4,Pre,86994.32,11.06
5,2023-09-20,Guard,Concentric Impulse [N s] ,225.3,Pre,91442.2,11.42
5,2023-09-26,Guard,Concentric Impulse [N s] ,229.0,Pre,76557.51,10.92
5,2023-09-27,Guard,Concentric Impulse [N s] ,222.4,Pre,50722.47,9.81
5,2023-10-04,Guard,Concentric Impulse [N s] ,221.0,Pre,30279.87,9.78
5,2023-10-10,Guard,Concentric Impulse [N s] ,219.6,Pre,92843.53,10.81
5,2023-10-24,Guard,Concentric Impulse [N s] ,224.3,Pre,88391.27,10.24
5,2023-10-25,Guard,Concentric Impulse [N s] ,227.5,Pre,99217.84,9.5
6,2023-09-19,Guard,Concentric Impulse [N s] ,232.0,Pre,91082.64,11.51
6,2023-09-20,Guard,Concentric Impulse [N s] ,239.0,Pre,120083.71,13.67
6,2023-09-26,Guard,Concentric Impulse [N s] ,231.8,Pre,71023.84,11.45
6,2023-09-27,Guard,Concentric Impulse [N s] ,228.5,Pre,78355.9,13.51
6,2023-10-03,Guard,Concentric Impulse [N s] ,231.3,Pre,52184.81,13.09
6,2023-10-04,Guard,Concentric Impulse [N s] ,235.6,Pre,31839.16,12.18
6,2023-10-10,Guard,Concentric Impulse [N s] ,219.1,Pre,94906.43,12.22
6,2023-10-11,Guard,Concentric Impulse [N s] ,216.0,Pre,86797.15,14.75
6,2023-10-25,Guard,Concentric Impulse [N s] ,233.4,Pre,135144.47,17.92
7,2023-09-19,Guard,Concentric Impulse [N s] ,195.2,Pre,85400.92,11.8
7,2023-09-27,Guard,Concentric Impulse [N s] ,199.4,Pre,30938.41,9.28
7,2023-10-04,Guard,Concentric Impulse [N s] ,201.3,Pre,27896.7,9.41
7,2023-10-11,Guard,Concentric Impulse [N s] ,208.9,Pre,74260.73,12.09
7,2023-10-18,Guard,Concentric Impulse [N s] ,207.5,Pre,103427.28,11.93
7,2023-10-24,Guard,Concentric Impulse [N s] ,221.2,Pre,92105.03,11.52
8,2023-09-19,Guard,Concentric Impulse [N s] ,213.9,Pre,131772.22,17.38
8,2023-09-20,Guard,Concentric Impulse [N s] ,192.4,Pre,112203.27,15.49
9,2023-09-19,Forward,Concentric Impulse [N s] ,213.4,Pre,90657.98,11.65
9,2023-09-27,Forward,Concentric Impulse [N s] ,216.4,Pre,93806.72,14.92
9,2023-10-03,Forward,Concentric Impulse [N s] ,214.4,Pre,100562.37,14.25
9,2023-10-04,Forward,Concentric Impulse [N s] ,209.3,Pre,40753.63,11.41
9,2023-10-17,Forward,Concentric Impulse [N s] ,223.4,Pre,128694.6,14.22
9,2023-10-18,Forward,Concentric Impulse [N s] ,215.0,Pre,139110.55,15.72
9,2023-10-18,Forward,Concentric Impulse [N s] ,215.0,Pre,139110.55,15.72
9,2023-10-25,Forward,Concentric Impulse [N s] ,220.7,Pre,72515.8,10.64
10,2023-09-19,Guard,Concentric Impulse [N s] ,208.0,Pre,95542.01,11.71
10,2023-09-20,Guard,Concentric Impulse [N s] ,210.3,Pre,79973.75,11.82
10,2023-09-26,Guard,Concentric Impulse [N s] ,199.7,Pre,82329.05,11.96
10,2023-09-27,Guard,Concentric Impulse [N s] ,217.8,Pre,92973.26,14.45
10,2023-10-03,Guard,Concentric Impulse [N s] ,210.8,Pre,98554.06,13.85
10,2023-10-04,Guard,Concentric Impulse [N s] ,198.1,Pre,34248.69,11.14
10,2023-10-17,Guard,Concentric Impulse [N s] ,196.4,Pre,113702.59,13.24
10,2023-10-18,Guard,Concentric Impulse [N s] ,196.6,Pre,108491.67,12.6
11,2023-09-19,Forward,Concentric Impulse [N s] ,274.9,Pre,136593.97,16.05
11,2023-09-20,Forward,Concentric Impulse [N s] ,277.9,Pre,124365.7,17.13
11,2023-09-27,Forward,Concentric Impulse [N s] ,277.0,Pre,121885.49,17.94
11,2023-10-03,Forward,Concentric Impulse [N s] ,277.5,Pre,117144.51,16.45
11,2023-10-04,Forward,Concentric Impulse [N s] ,281.7,Pre,57890.61,17.02
11,2023-10-24,Forward,Concentric Impulse [N s] ,271.7,Pre,126523.57,15.93
11,2023-10-25,Forward,Concentric Impulse [N s] ,270.5,Pre,141230.53,16.41
12,2023-09-19,Guard,Concentric Impulse [N s] ,204.3,Pre,72445.34,11.36
12,2023-09-20,Guard,Concentric Impulse [N s] ,205.1,Pre,65962.58,12.88
12,2023-09-26,Guard,Concentric Impulse [N s] ,205.7,Pre,42460.06,9.97
12,2023-09-27,Guard,Concentric Impulse [N s] ,204.2,Pre,64969.01,13.73
12,2023-10-03,Guard,Concentric Impulse [N s] ,214.5,Pre,72397.1,12.13
12,2023-10-04,Guard,Concentric Impulse [N s] ,201.0,Pre,52053.77,12.59
12,2023-10-10,Guard,Concentric Impulse [N s] ,212.3,Pre,76335.44,10.91
12,2023-10-17,Guard,Concentric Impulse [N s] ,206.6,Pre,82330.8,10.04
12,2023-10-18,Guard,Concentric Impulse [N s] ,205.3,Pre,120182.24,14.29
12,2023-10-24,Guard,Concentric Impulse [N s] ,208.5,Pre,93316.73,14.02
13,2023-09-19,Forward,Concentric Impulse [N s] ,267.8,Pre,90116.81,11.79
13,2023-10-04,Forward,Concentric Impulse [N s] ,275.4,Pre,42962.39,10.96
13,2023-10-10,Forward,Concentric Impulse [N s] ,289.5,Pre,77502.36,10.41
13,2023-10-11,Forward,Concentric Impulse [N s] ,258.8,Pre,64675.74,10.99
13,2023-10-17,Forward,Concentric Impulse [N s] ,261.8,Pre,101206.69,10.84
13,2023-10-24,Forward,Concentric Impulse [N s] ,274.9,Pre,87781.32,12.13
14,2023-09-19,Forward,Concentric Impulse [N s] ,265.1,Pre,100571.84,13.13
14,2023-09-20,Forward,Concentric Impulse [N s] ,267.6,Pre,123808.85,19.66
14,2023-09-26,Forward,Concentric Impulse [N s] ,275.4,Pre,62430.89,11.08
14,2023-09-27,Forward,Concentric Impulse [N s] ,256.0,Pre,47710.88,11.17
14,2023-10-03,Forward,Concentric Impulse [N s] ,275.0,Pre,64007.05,10.69
14,2023-10-04,Forward,Concentric Impulse [N s] ,234.6,Pre,37031.31,11.18
1,2023-09-19,Forward,Concentric RFD / BM [N/s/kg] ,34.7,Pre,112136.34,13.64
2,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,18.4,Pre,46356.17,9.99
2,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,33.5,Pre,31049.4,8.88
2,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,41.1,Pre,54405.41,9.35
2,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,39.8,Pre,73150.02,10.6
2,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,28.6,Pre,45080.46,10.16
2,2023-10-10,Guard,Concentric RFD / BM [N/s/kg] ,39.9,Pre,67694.93,9.55
2,2023-10-11,Guard,Concentric RFD / BM [N/s/kg] ,42.7,Pre,60081.43,9.79
2,2023-10-17,Guard,Concentric RFD / BM [N/s/kg] ,40.3,Pre,50983.77,8.24
2,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,33.0,Pre,38928.57,9.07
2,2023-10-25,Guard,Concentric RFD / BM [N/s/kg] ,48.4,Pre,74977.08,9.86
3,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,33.3,Pre,87054.47,10.68
3,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,48.8,Pre,107436.27,13.42
3,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,45.9,Pre,73721.01,11.74
3,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,48.0,Pre,27914.51,11.15
3,2023-10-11,Guard,Concentric RFD / BM [N/s/kg] ,34.6,Pre,85774.68,13.3
3,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,18.7,Pre,76998.36,11.23
3,2023-10-25,Guard,Concentric RFD / BM [N/s/kg] ,46.3,Pre,107156.66,11.02
4,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,12.3,Pre,93208.1,10.99
4,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,21.2,Pre,85338.12,11.64
4,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,32.0,Pre,54838.23,8.91
4,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,34.2,Pre,78690.65,11.59
4,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,31.3,Pre,71888.98,10.52
4,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,20.6,Pre,38846.48,9.82
4,2023-10-10,Guard,Concentric RFD / BM [N/s/kg] ,30.5,Pre,79502.21,9.81
4,2023-10-11,Guard,Concentric RFD / BM [N/s/kg] ,20.4,Pre,68366.25,10.86
4,2023-10-17,Guard,Concentric RFD / BM [N/s/kg] ,22.1,Pre,101742.39,11.25
4,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,38.0,Pre,68779.05,10.52
4,2023-10-25,Guard,Concentric RFD / BM [N/s/kg] ,12.6,Pre,70079.67,11.18
5,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,31.9,Pre,86994.32,11.06
5,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,13.4,Pre,91442.2,11.42
5,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,25.8,Pre,76557.51,10.92
5,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,24.5,Pre,50722.47,9.81
5,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,25.1,Pre,30279.87,9.78
5,2023-10-10,Guard,Concentric RFD / BM [N/s/kg] ,33.1,Pre,92843.53,10.81
5,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,3.3,Pre,88391.27,10.24
5,2023-10-25,Guard,Concentric RFD / BM [N/s/kg] ,2.6,Pre,99217.84,9.5
6,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,20.7,Pre,91082.64,11.51
6,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,12.7,Pre,120083.71,13.67
6,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,12.6,Pre,71023.84,11.45
6,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,12.9,Pre,78355.9,13.51
6,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,11.1,Pre,52184.81,13.09
6,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,2.0,Pre,31839.16,12.18
6,2023-10-10,Guard,Concentric RFD / BM [N/s/kg] ,20.7,Pre,94906.43,12.22
6,2023-10-11,Guard,Concentric RFD / BM [N/s/kg] ,19.9,Pre,86797.15,14.75
6,2023-10-25,Guard,Concentric RFD / BM [N/s/kg] ,14.9,Pre,135144.47,17.92
7,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,9.3,Pre,85400.92,11.8
7,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,16.9,Pre,30938.41,9.28
7,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,9.0,Pre,27896.7,9.41
7,2023-10-11,Guard,Concentric RFD / BM [N/s/kg] ,10.3,Pre,74260.73,12.09
7,2023-10-18,Guard,Concentric RFD / BM [N/s/kg] ,12.9,Pre,103427.28,11.93
7,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,6.0,Pre,92105.03,11.52
8,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,34.3,Pre,131772.22,17.38
8,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,44.0,Pre,112203.27,15.49
9,2023-09-19,Forward,Concentric RFD / BM [N/s/kg] ,7.3,Pre,90657.98,11.65
9,2023-09-27,Forward,Concentric RFD / BM [N/s/kg] ,0.0,Pre,93806.72,14.92
9,2023-10-03,Forward,Concentric RFD / BM [N/s/kg] ,7.3,Pre,100562.37,14.25
9,2023-10-04,Forward,Concentric RFD / BM [N/s/kg] ,7.3,Pre,40753.63,11.41
9,2023-10-17,Forward,Concentric RFD / BM [N/s/kg] ,0.0,Pre,128694.6,14.22
9,2023-10-18,Forward,Concentric RFD / BM [N/s/kg] ,5.7,Pre,139110.55,15.72
9,2023-10-18,Forward,Concentric RFD / BM [N/s/kg] ,5.7,Pre,139110.55,15.72
9,2023-10-25,Forward,Concentric RFD / BM [N/s/kg] ,7.3,Pre,72515.8,10.64
10,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,35.4,Pre,95542.01,11.71
10,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,23.7,Pre,79973.75,11.82
10,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,61.6,Pre,82329.05,11.96
10,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,28.0,Pre,92973.26,14.45
10,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,48.3,Pre,98554.06,13.85
10,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,53.3,Pre,34248.69,11.14
10,2023-10-17,Guard,Concentric RFD / BM [N/s/kg] ,48.0,Pre,113702.59,13.24
10,2023-10-18,Guard,Concentric RFD / BM [N/s/kg] ,41.2,Pre,108491.67,12.6
11,2023-09-19,Forward,Concentric RFD / BM [N/s/kg] ,32.7,Pre,136593.97,16.05
11,2023-09-20,Forward,Concentric RFD / BM [N/s/kg] ,22.4,Pre,124365.7,17.13
11,2023-09-27,Forward,Concentric RFD / BM [N/s/kg] ,36.6,Pre,121885.49,17.94
11,2023-10-03,Forward,Concentric RFD / BM [N/s/kg] ,22.7,Pre,117144.51,16.45
11,2023-10-04,Forward,Concentric RFD / BM [N/s/kg] ,33.5,Pre,57890.61,17.02
11,2023-10-24,Forward,Concentric RFD / BM [N/s/kg] ,23.1,Pre,126523.57,15.93
11,2023-10-25,Forward,Concentric RFD / BM [N/s/kg] ,24.2,Pre,141230.53,16.41
12,2023-09-19,Guard,Concentric RFD / BM [N/s/kg] ,54.3,Pre,72445.34,11.36
12,2023-09-20,Guard,Concentric RFD / BM [N/s/kg] ,44.2,Pre,65962.58,12.88
12,2023-09-26,Guard,Concentric RFD / BM [N/s/kg] ,55.5,Pre,42460.06,9.97
12,2023-09-27,Guard,Concentric RFD / BM [N/s/kg] ,62.0,Pre,64969.01,13.73
12,2023-10-03,Guard,Concentric RFD / BM [N/s/kg] ,57.0,Pre,72397.1,12.13
12,2023-10-04,Guard,Concentric RFD / BM [N/s/kg] ,56.7,Pre,52053.77,12.59
12,2023-10-10,Guard,Concentric RFD / BM [N/s/kg] ,42.0,Pre,76335.44,10.91
12,2023-10-17,Guard,Concentric RFD / BM [N/s/kg] ,40.9,Pre,82330.8,10.04
12,2023-10-18,Guard,Concentric RFD / BM [N/s/kg] ,51.3,Pre,120182.24,14.29
12,2023-10-24,Guard,Concentric RFD / BM [N/s/kg] ,48.2,Pre,93316.73,14.02
13,2023-09-19,Forward,Concentric RFD / BM [N/s/kg] ,2.1,Pre,90116.81,11.79
13,2023-10-04,Forward,Concentric RFD / BM [N/s/kg] ,10.5,Pre,42962.39,10.96
13,2023-10-10,Forward,Concentric RFD / BM [N/s/kg] ,0.0,Pre,77502.36,10.41
13,2023-10-11,Forward,Concentric RFD / BM [N/s/kg] ,0.9,Pre,64675.74,10.99
13,2023-10-17,Forward,Concentric RFD / BM [N/s/kg] ,12.0,Pre,101206.69,10.84
13,2023-10-24,Forward,Concentric RFD / BM [N/s/kg] ,10.6,Pre,87781.32,12.13
14,2023-09-19,Forward,Concentric RFD / BM [N/s/kg] ,8.3,Pre,100571.84,13.13
14,2023-09-20,Forward,Concentric RFD / BM [N/s/kg] ,16.8,Pre,123808.85,19.66
14,2023-09-26,Forward,Concentric RFD / BM [N/s/kg] ,6.2,Pre,62430.89,11.08
14,2023-09-27,Forward,Concentric RFD / BM [N/s/kg] ,15.3,Pre,47710.88,11.17
14,2023-10-03,Forward,Concentric RFD / BM [N/s/kg] ,6.9,Pre,64007.05,10.69
14,2023-10-04,Forward,Concentric RFD / BM [N/s/kg] ,43.7,Pre,37031.31,11.18
1,2023-09-19,Forward,SRPE,840.0,Pre,112136.34,13.64
2,2023-09-19,Guard,SRPE,,Pre,46356.17,9.99
2,2023-09-26,Guard,SRPE,720.0,Pre,31049.4,8.88
2,2023-09-27,Guard,SRPE,450.0,Pre,54405.41,9.35
2,2023-10-03,Guard,SRPE,600.0,Pre,73150.02,10.6
2,2023-10-04,Guard,SRPE,450.0,Pre,45080.46,10.16
2,2023-10-10,Guard,SRPE,450.0,Pre,67694.93,9.55
2,2023-10-11,Guard,SRPE,720.0,Pre,60081.43,9.79
2,2023-10-17,Guard,SRPE,420.0,Pre,50983.77,8.24
2,2023-10-24,Guard,SRPE,240.0,Pre,38928.57,9.07
2,2023-10-25,Guard,SRPE,840.0,Pre,74977.08,9.86
3,2023-09-19,Guard,SRPE,735.0,Pre,87054.47,10.68
3,2023-09-20,Guard,SRPE,840.0,Pre,107436.27,13.42
3,2023-10-03,Guard,SRPE,840.0,Pre,73721.01,11.74
3,2023-10-04,Guard,SRPE,525.0,Pre,27914.51,11.15
3,2023-10-11,Guard,SRPE,960.0,Pre,85774.68,13.3
3,2023-10-24,Guard,SRPE,840.0,Pre,76998.36,11.23
3,2023-10-25,Guard,SRPE,1080.0,Pre,107156.66,11.02
4,2023-09-19,Guard,SRPE,735.0,Pre,93208.1,10.99
4,2023-09-20,Guard,SRPE,960.0,Pre,85338.12,11.64
4,2023-09-26,Guard,SRPE,,Pre,54838.23,8.91
4,2023-09-27,Guard,SRPE,525.0,Pre,78690.65,11.59
4,2023-10-03,Guard,SRPE,720.0,Pre,71888.98,10.52
4,2023-10-04,Guard,SRPE,450.0,Pre,38846.48,9.82
4,2023-10-10,Guard,SRPE,,Pre,79502.21,9.81
4,2023-10-11,Guard,SRPE,840.0,Pre,68366.25,10.86
4,2023-10-17,Guard,SRPE,720.0,Pre,101742.39,11.25
4,2023-10-24,Guard,SRPE,600.0,Pre,68779.05,10.52
4,2023-10-25,Guard,SRPE,720.0,Pre,70079.67,11.18
5,2023-09-19,Guard,SRPE,525.0,Pre,86994.32,11.06
5,2023-09-20,Guard,SRPE,600.0,Pre,91442.2,11.42
5,2023-09-26,Guard,SRPE,1200.0,Pre,76557.51,10.92
5,2023-09-27,Guard,SRPE,525.0,Pre,50722.47,9.81
5,2023-10-04,Guard,SRPE,300.0,Pre,30279.87,9.78
5,2023-10-10,Guard,SRPE,450.0,Pre,92843.53,10.81
5,2023-10-24,Guard,SRPE,720.0,Pre,88391.27,10.24
5,2023-10-25,Guard,SRPE,720.0,Pre,99217.84,9.5
6,2023-09-19,Guard,SRPE,525.0,Pre,91082.64,11.51
6,2023-09-20,Guard,SRPE,720.0,Pre,120083.71,13.67
6,2023-09-26,Guard,SRPE,480.0,Pre,71023.84,11.45
6,2023-09-27,Guard,SRPE,375.0,Pre,78355.9,13.51
6,2023-10-03,Guard,SRPE,840.0,Pre,52184.81,13.09
6,2023-10-04,Guard,SRPE,300.0,Pre,31839.16,12.18
6,2023-10-10,Guard,SRPE,450.0,Pre,94906.43,12.22
6,2023-10-11,Guard,SRPE,720.0,Pre,86797.15,14.75
