ForceDecks Raw Data Export,2.0
Weight,65.76
Frequency,1000
Recording Date,2023-09-15T11:50:28
Recording Info,Jump;2.0.8587
Data Source,"ForceDecks;FDL2-220804-FW2R6-HW3R5,4219,FDL2-FW2R6-HW3R5,4218 (Post-analysis Trial 2)"
Analysis Date,2023-09-15T11:50:55
AthleteId,ef61b498-0be5-4865-bec4-0a009bf62d87

Time,Z Left,COPX Left,COPY Left,Z Right,COPX Right,COPY Right,,Fz1 Left,Fz2 Left,Fz3 Left,Fz4 Left,Fz1 Right,Fz2 Right,Fz3 Right,Fz4 Right,,Acceleration,Velocity,Height,Power,Impulse
32.102,355.836478,-11.113018,-9.104152,281.552854,-22.019254,14.908506,,70.149492,100.252298,61.591074,123.843614,46.341195,104.174286,11.400581,119.636792,,0,0,0,0,0
32.103,355.836478,-10.594522,-8.195729,280.802854,-21.968558,13.22158,,69.899492,101.252298,61.341074,123.343614,45.841195,103.174286,12.150581,119.636792,,0,0,0,0,0
32.104,355.836478,-11.113018,-8.498537,281.302854,-21.710885,12.81504,,70.399492,100.502298,61.341074,123.593614,46.091195,102.924286,12.900581,119.386792,,0,0,0,0,0
32.105,357.086478,-11.504685,-9.524904,281.552854,-22.237685,14.525807,,70.649492,100.002298,61.841074,124.593614,46.841195,103.424286,11.900581,119.386792,,0,0,0,0,0
32.106,355.836478,-11.113018,-8.801345,280.302854,-22.007745,14.398381,,70.649492,100.002298,61.841074,123.343614,46.091195,103.424286,11.650581,119.136792,,0,0,0,0,0
32.107,358.836478,-10.505948,-9.928867,280.552854,-22.536159,14.961646,,69.649492,101.502298,62.591074,125.093614,46.841195,103.174286,11.400581,119.136792,,0,0,0,0,0
32.108,356.336478,-11.787784,-9.091378,280.552854,-22.097739,14.193519,,70.649492,100.002298,61.091074,124.593614,46.341195,103.174286,11.900581,119.136792,,0,0,0,0,0
32.109,355.836478,-10.421689,-9.104152,281.052854,-22.277247,14.935028,,69.649492,100.752298,62.091074,123.343614,46.591195,103.674286,11.400581,119.386792,,0,0,0,0,0
32.11,356.336478,-10.579656,-9.091378,281.052854,-22.058427,14.168269,,69.899492,100.752298,62.091074,123.593614,46.341195,103.424286,11.900581,119.386792,,0,0,0,0,0
32.111,356.586478,-10.658473,-8.933918,281.302854,-22.366761,15.113275,,70.149492,100.752298,62.091074,123.593614,46.841195,103.674286,11.400581,119.386792,,0,0,0,0,0
32.112,356.336478,-11.270014,-8.486612,281.052854,-21.839607,15.701788,,70.899492,100.252298,61.591074,123.593614,46.591195,104.174286,11.400581,118.886792,,0,0,0,0,0
32.113,357.336478,-10.894262,-9.669009,281.802854,-21.454126,15.08646,,70.649492,100.002298,62.841074,123.843614,46.341195,104.424286,11.900581,119.136792,,0,0,0,0,0
32.114,358.086478,-10.785571,-7.99378,280.552854,-22.316949,15.345709,,71.149492,101.252298,62.091074,123.593614,46.841195,103.424286,11.400581,118.886792,,0,0,0,0,0
32.115,357.336478,-10.722155,-9.065936,280.802854,-22.625603,14.756465,,70.399492,100.752298,62.341074,123.843614,46.841195,103.174286,11.400581,119.386792,,0,0,0,0,0
32.116,357.586478,-10.972639,-7.10098,280.302854,-22.446556,15.551598,,71.399492,101.502298,61.341074,123.343614,46.841195,103.424286,11.150581,118.886792,,0,0,0,0,0
32.117,356.836478,-10.392484,-8.172762,280.802854,-22.187573,14.756465,,70.399492,101.252298,62.091074,123.093614,46.341195,103.674286,11.400581,119.386792,,0,0,0,0,0
32.118,358.336478,-11.035486,-9.040636,282.552854,-22.5943,13.711708,,70.649492,101.002298,62.091074,124.593614,47.091195,103.174286,12.150581,120.136792,,0,0,0,0,0
32.119,359.586478,-10.39852,-8.260084,280.802854,-22.625603,16.67507,,71.149492,101.752298,62.841074,123.843614,47.591195,103.674286,10.900581,118.636792,,0,0,0,0,0
32.12,357.836478,-11.222772,-8.149922,281.052854,-22.714887,14.935028,,71.399492,100.752298,61.841074,123.843614,46.841195,103.424286,11.150581,119.636792,,0,0,0,0,0
32.121,357.336478,-10.894262,-8.161326,281.552854,-22.456117,14.908506,,71.149492,100.752298,62.091074,123.343614,46.841195,103.674286,11.400581,119.636792,,0,0,0,0,0
32.122,358.336478,-10.348981,-8.13855,282.052854,-21.98022,16.028139,,70.399492,102.002298,62.091074,123.843614,47.091195,104.424286,11.400581,119.136792,,0,0,0,0,0
32.123,357.586478,-10.45668,-8.004957,281.552854,-22.456117,15.291205,,70.649492,101.502298,62.091074,123.343614,47.091195,103.674286,11.400581,119.386792,,0,0,0,0,0
32.124,357.836478,-10.87904,-7.848807,282.302854,-21.851829,16.204786,,70.899492,101.502298,61.591074,123.843614,47.341195,104.424286,11.650581,118.886792,,0,0,0,0,0
32.125,358.086478,-10.442079,-7.99378,282.052854,-22.416309,15.646118,,70.649492,101.752298,62.091074,123.593614,47.591195,103.674286,11.650581,119.136792,,0,0,0,0,0
32.126,357.836478,-9.847842,-8.149922,282.302854,-22.505383,15.441421,,69.899492,102.252298,62.341074,123.343614,47.591195,103.674286,11.650581,119.386792,,0,0,0,0,0
32.127,358.086478,-10.270333,-8.896495,280.802854,-22.187573,16.291349,,70.399492,101.252298,62.841074,123.593614,46.841195,104.174286,10.900581,118.886792,,0,0,0,0,0
32.128,356.336478,-10.407066,-8.788995,282.052854,-22.198264,16.79218,,70.649492,100.252298,62.841074,122.593614,47.591195,104.424286,11.150581,118.886792,,0,0,0,0,0
32.129,357.586478,-10.972639,-8.607609,281.302854,-22.148136,15.496314,,71.399492,100.252298,62.591074,123.343614,47.091195,103.674286,11.650581,118.886792,,0,0,0,0,0
32.13,360.336478,-10.120866,-8.392405,281.552854,-22.237685,17.2047,,71.149492,102.002298,63.341074,123.843614,47.341195,104.674286,10.650581,118.886792,,0,0,0,0,0
32.131,358.836478,-11.020109,-7.526658,283.302854,-22.208861,16.147587,,71.899492,101.252298,62.091074,123.593614,47.591195,104.674286,11.400581,119.636792,,0,0,0,0,0
32.132,358.086478,-10.442079,-9.1974,282.302854,-22.505383,15.823104,,70.149492,101.252298,62.591074,124.093614,47.591195,103.924286,11.400581,119.386792,,0,0,0,0,0
32.133,359.336478,-11.175924,-9.015476,281.302854,-22.366761,16.645431,,71.149492,101.002298,62.341074,124.843614,47.841195,103.674286,11.400581,118.386792,,0,0,0,0,0
32.134,359.836478,-10.134929,-8.404066,282.302854,-22.069681,16.586468,,70.899492,102.002298,63.091074,123.843614,47.591195,104.424286,11.400581,118.886792,,0,0,0,0,0
32.135,358.836478,-10.677335,-7.826934,281.802854,-22.545314,16.998257,,71.399492,101.502298,62.341074,123.593614,47.841195,104.174286,10.900581,118.886792,,0,0,0,0,0
32.136,357.586478,-10.284693,-7.703632,281.302854,-21.710885,16.645431,,70.649492,101.752298,62.091074,123.093614,47.091195,104.424286,11.400581,118.386792,,0,0,0,0,0
32.137,358.586478,-10.256012,-8.583604,282.052854,-22.634353,16.41016,,70.649492,101.502298,62.841074,123.593614,48.091195,103.674286,11.400581,118.886792,,0,0,0,0,0
32.138,357.836478,-10.191575,-7.547692,280.302854,-22.446556,15.551598,,70.649492,102.002298,62.091074,123.093614,47.091195,103.174286,11.400581,118.636792,,0,0,0,0,0
32.139,357.836478,-10.535307,-9.053268,282.302854,-23.158936,16.968151,,70.649492,100.752298,62.841074,123.593614,48.341195,103.924286,10.650581,119.386792,,0,0,0,0,0
32.14,358.586478,-10.770532,-8.283119,281.552854,-23.111411,17.970098,,71.149492,101.252298,62.341074,123.843614,48.841195,103.674286,10.650581,118.386792,,0,0,0,0,0
32.141,358.086478,-10.613825,-8.59559,282.302854,-22.287532,17.731515,,70.649492,101.252298,62.341074,123.843614,48.091195,104.674286,10.900581,118.636792,,0,0,0,0,0
32.142,359.836478,-10.30584,-8.104624,283.552854,-22.948398,17.083349,,71.149492,102.002298,62.841074,123.843614,48.591195,104.424286,10.900581,119.636792,,0,0,0,0,0
32.143,358.836478,-9.820399,-8.12721,282.552854,-22.5943,17.14381,,70.649492,102.002298,63.091074,123.093614,48.091195,104.424286,10.900581,119.136792,,0,0,0,0,0
32.144,357.836478,-10.707174,-7.547692,282.552854,-22.5943,17.14381,,71.649492,101.002298,62.341074,122.843614,48.091195,104.424286,10.900581,119.136792,,0,0,0,0,0
32.145,359.336478,-10.491329,-7.816043,282.302854,-23.158936,17.731515,,71.149492,102.002298,62.341074,123.843614,48.841195,103.924286,10.650581,118.886792,,0,0,0,0,0
32.146,357.586478,-10.628666,-7.703632,282.552854,-23.029616,18.287843,,71.149492,101.252298,62.091074,123.093614,48.841195,104.424286,10.400581,118.886792,,0,0,0,0,0
32.147,358.336478,-9.490849,-8.739941,282.302854,-22.723234,18.49488,,69.649492,102.252298,63.091074,123.343614,48.341195,104.924286,10.150581,118.886792,,0,0,0,0,0
32.148,358.086478,-10.957318,-8.59559,281.552854,-22.674548,17.587399,,71.149492,100.752298,62.341074,123.843614,48.341195,103.924286,10.900581,118.386792,,0,0,0,0,0
32.149,358.836478,-10.505948,-7.826934,282.802854,-22.900525,17.319158,,70.899492,102.002298,62.091074,123.843614,48.341195,104.424286,10.650581,119.386792,,0,0,0,0,0
32.15,358.586478,-10.256012,-7.682148,282.552854,-22.811958,17.906499,,70.649492,102.252298,62.091074,123.593614,48.591195,104.424286,10.650581,118.886792,,0,0,0,0,0
32.151,358.086478,-9.583348,-8.59559,282.302854,-22.723234,17.731515,,69.649492,102.252298,62.841074,123.343614,48.591195,104.174286,10.900581,118.636792,,0,0,0,0,0
32.152,359.336478,-10.32018,-8.715618,281.302854,-23.022638,17.41151,,70.649492,101.752298,62.841074,124.093614,48.091195,103.924286,10.400581,118.886792,,0,0,0,0,0
32.153,359.336478,-10.491329,-8.41576,281.802854,-22.763552,17.762976,,70.649492,102.002298,62.341074,124.343614,48.091195,104.424286,10.400581,118.886792,,0,0,0,0,0
32.154,358.586478,-10.770532,-8.283119,280.802854,-23.063632,18.209955,,71.149492,101.252298,62.341074,123.843614,48.091195,104.174286,9.900581,118.636792,,0,0,0,0,0
32.155,358.586478,-10.427519,-8.583604,282.302854,-22.941085,17.731515,,70.899492,101.252298,62.841074,123.593614,48.841195,103.924286,10.900581,118.636792,,0,0,0,0,0
32.156,358.836478,-9.477624,-7.826934,281.302854,-22.804013,18.560627,,70.649492,102.252298,63.341074,122.593614,48.341195,104.424286,10.150581,118.386792,,0,0,0,0,0
32.157,358.086478,-10.442079,-7.99378,281.552854,-23.111411,18.352797,,70.649492,101.752298,62.091074,123.593614,48.341195,104.424286,9.900581,118.886792,,0,0,0,0,0
32.158,357.336478,-10.205835,-7.85979,281.302854,-23.459889,17.794549,,70.399492,101.752298,62.091074,123.093614,48.591195,103.674286,10.150581,118.886792,,0,0,0,0,0
32.159,358.586478,-10.427519,-7.682148,282.052854,-23.070441,18.702283,,70.899492,102.002298,62.091074,123.593614,48.841195,104.424286,10.150581,118.636792,,0,0,0,0,0
32.16,358.586478,-10.427519,-8.283119,281.552854,-23.111411,19.118195,,71.149492,101.252298,62.841074,123.343614,48.841195,104.424286,9.900581,118.386792,,0,0,0,0,0
32.161,357.336478,-10.722155,-8.764399,281.052854,-23.590167,19.535587,,70.399492,101.002298,62.091074,123.843614,49.091195,104.174286,9.400581,118.386792,,0,0,0,0,0
32.162,356.586478,-10.486004,-8.631748,281.052854,-23.371347,18.768827,,70.149492,101.002298,62.091074,123.343614,48.841195,103.924286,9.900581,118.386792,,0,0,0,0,0
32.163,359.836478,-10.30584,-7.805183,281.552854,-23.766706,18.735496,,71.399492,102.002298,62.841074,123.593614,49.091195,103.924286,9.650581,118.886792,,0,0,0,0,0
32.164,359.336478,-10.491329,-7.816043,280.552854,-23.193789,18.418213,,71.149492,102.002298,62.341074,123.843614,48.341195,103.924286,9.900581,118.386792,,0,0,0,0,0
32.165,357.336478,-10.550049,-7.558253,280.302854,-23.543584,19.78006,,71.149492,101.252298,62.091074,122.843614,48.591195,104.424286,8.900581,118.386792,,0,0,0,0,0
32.166,358.836478,-9.991786,-6.926106,280.552854,-23.193789,19.570403,,71.649492,102.002298,62.841074,122.343614,48.841195,104.174286,9.650581,117.886792,,0,0,0,0,0
32.167,359.086478,-10.926803,-7.971518,281.302854,-23.678515,19.326705,,71.649492,101.252298,62.341074,123.843614,48.841195,104.424286,9.150581,118.886792,,0,0,0,0,0
32.168,358.586478,-9.741492,-9.184575,281.802854,-23.418265,20.057133,,70.399492,101.252298,63.841074,123.093614,49.591195,104.424286,9.650581,118.136792,,0,0,0,0,0
32.169,357.586478,-10.284693,-7.10098,282.302854,-23.594639,19.258244,,71.149492,101.752298,62.091074,122.593614,49.341195,104.424286,9.650581,118.886792,,0,0,0,0,0
32.17,358.336478,-11.035486,-7.53716,283.052854,-23.640757,19.778223,,71.649492,101.252298,61.841074,123.593614,50.091195,104.424286,9.900581,118.636792,,0,0,0,0,0
32.171,358.836478,-9.991786,-7.526658,282.552854,-23.464933,19.431877,,71.149492,102.002298,62.841074,122.843614,49.591195,104.424286,9.900581,118.636792,,0,0,0,0,0
32.172,358.836478,-10.505948,-7.526658,283.052854,-22.988936,19.778223,,71.399492,101.752298,62.341074,123.343614,49.591195,104.924286,10.150581,118.386792,,0,0,0,0,0
32.173,359.836478,-10.134929,-6.906858,283.302854,-23.728437,19.570602,,71.649492,102.502298,62.591074,123.093614,50.091195,104.424286,9.900581,118.886792,,0,0,0,0,0
32.174,358.586478,-9.741492,-7.381663,281.552854,-23.985137,19.883593,,71.149492,102.002298,63.091074,122.343614,49.841195,103.924286,9.400581,118.386792,,0,0,0,0,0
32.175,360.086478,-10.213289,-6.752446,283.052854,-23.640757,20.539564,,71.899492,102.502298,62.591074,123.093614,50.341195,104.674286,9.650581,118.386792,,0,0,0,0,0
32.176,359.086478,-10.241731,-6.471184,283.052854,-23.640757,20.158894,,71.649492,102.502298,62.091074,122.843614,50.341195,104.424286,9.900581,118.386792,,0,0,0,0,0
32.177,359.586478,-9.543371,-7.061485,284.552854,-23.516137,20.431292,,71.149492,102.752298,63.091074,122.593614,50.591195,105.174286,9.900581,118.886792,,0,0,0,0,0
32.178,361.336478,-9.412051,-5.98359,283.302854,-23.945519,19.950937,,71.899492,103.752298,63.091074,122.593614,50.341195,104.424286,9.650581,118.886792,,0,0,0,0,0
32.179,360.836478,-10.618154,-7.48494,284.052854,-23.990549,20.087925,,71.899492,102.252298,62.591074,124.093614,50.591195,104.674286,9.650581,119.136792,,0,0,0,0,0
32.18,359.586478,-10.056461,-6.162536,284.302854,-23.428656,21.017754,,71.899492,102.752298,62.341074,122.593614,50.841195,105.174286,9.900581,118.386792,,0,0,0,0,0
32.181,359.836478,-9.793107,-6.307975,284.552854,-23.516137,20.431292,,71.899492,102.752298,62.841074,122.343614,50.591195,105.174286,9.900581,118.886792,,0,0,0,0,0
32.182,360.336478,-10.120866,-6.299222,285.052854,-23.474888,20.773454,,71.649492,103.252298,62.091074,123.343614,50.841195,105.424286,9.900581,118.886792,,0,0,0,0,0
32.183,361.836478,-10.07891,-5.677536,285.052854,-23.906387,20.395454,,72.899492,103.252298,62.841074,122.843614,50.841195,105.174286,9.650581,119.386792,,0,0,0,0,0
32.184,360.336478,-9.950192,-6.000196,286.552854,-24.425106,21.040734,,71.649492,103.502298,62.091074,123.093614,52.091195,105.174286,9.650581,119.636792,,0,0,0,0,0
32.185,359.586478,-9.714401,-5.563236,285.052854,-23.690637,20.395454,,71.899492,103.252298,62.341074,122.093614,50.841195,105.174286,9.900581,119.136792,,0,0,0,0,0
32.186,360.336478,-10.120866,-6.299222,286.552854,-23.781246,20.288691,,71.899492,103.002298,62.341074,123.093614,51.341195,105.424286,10.150581,119.636792,,0,0,0,0,0
32.187,361.586478,-10.000837,-5.532465,285.052854,-23.474888,21.151454,,72.149492,104.002298,62.091074,123.343614,50.841195,105.674286,9.650581,118.886792,,0,0,0,0,0
32.188,359.836478,-9.793107,-6.307975,284.802854,-23.819402,19.845859,,71.899492,102.752298,62.841074,122.343614,50.841195,104.674286,10.150581,119.136792,,0,0,0,0,0
32.189,361.836478,-9.569011,-5.975322,285.552854,-23.864527,20.359742,,71.899492,104.002298,62.841074,123.093614,50.841195,105.424286,9.650581,119.636792,,0,0,0,0,0
32.19,362.586478,-9.80364,-5.517207,287.052854,-23.739823,21.004084,,72.399492,104.252298,62.591074,123.343614,51.341195,106.174286,9.650581,119.886792,,0,0,0,0,0
32.191,361.086478,-10.014685,-5.838531,286.052854,-23.822814,19.947476,,71.899492,103.752298,62.091074,123.343614,51.091195,105.174286,10.150581,119.636792,,0,0,0,0,0
32.192,360.086478,-10.384081,-5.555511,287.802854,-23.99849,20.013378,,72.649492,102.752298,62.091074,122.593614,51.591195,105.674286,10.150581,120.386792,,0,0,0,0,0
32.193,361.086478,-9.333408,-5.241721,287.302854,-24.254315,20.423248,,72.399492,103.752298,63.091074,121.843614,51.591195,105.674286,9.650581,120.386792,,0,0,0,0,0
32.194,361.336478,-9.922655,-5.088995,286.052854,-23.822814,21.077512,,72.649492,103.752298,62.341074,122.593614,51.591195,105.424286,9.900581,119.136792,,0,0,0,0,0
32.195,359.086478,-10.070464,-5.270916,286.302854,-24.33903,20.870932,,71.899492,103.252298,61.591074,122.343614,51.341195,105.674286,9.150581,120.136792,,0,0,0,0,0
32.196,359.836478,-9.451285,-5.40965,286.802854,-23.6533,20.834546,,71.399492,104.002298,62.091074,122.343614,51.341195,105.924286,9.900581,119.636792,,0,0,0,0,0
32.197,362.586478,-9.634025,-4.922866,286.802854,-24.511032,20.458853,,72.649492,104.502298,62.591074,122.843614,51.591195,105.424286,9.400581,120.386792,,0,0,0,0,0
32.198,360.836478,-10.106842,-3.602988,286.302854,-23.4798,20.870932,,73.149492,104.252298,61.341074,122.093614,50.841195,106.174286,9.650581,119.636792,,0,0,0,0,0
32.199,362.336478,-9.386075,-4.777574,287.052854,-23.525576,21.379451,,72.649492,104.502298,62.841074,122.343614,51.341195,106.424286,9.650581,119.636792,,0,0,0,0,0
32.2,359.086478,-9.55666,-4.970849,287.302854,-24.254315,20.798287,,72.149492,103.252298,62.341074,121.343614,52.091195,105.424286,9.900581,119.886792,,0,0,0,0,0
32.201,360.836478,-9.936405,-2.707153,287.802854,-23.784802,19.63899,,73.149492,105.002298,60.841074,121.843614,51.341195,105.674286,10.400581,120.386792,,0,0,0,0,0
32.202,359.586478,-9.372342,-3.765338,288.552854,-23.829547,20.894898,,72.649492,104.002298,62.091074,120.843614,52.591195,105.674286,10.650581,119.636792,,0,0,0,0,0
32.203,360.086478,-9.188535,-4.358577,286.302854,-24.124223,20.870932,,71.899492,104.502298,62.091074,121.593614,51.341195,105.674286,9.400581,119.886792,,0,0,0,0,0
32.204,359.336478,-9.122139,-4.817461,287.302854,-23.612135,20.798287,,71.399492,104.252298,62.091074,121.593614,51.591195,105.924286,10.150581,119.636792,,0,0,0,0,0
32.205,359.836478,-9.451285,-4.810767,288.302854,-24.596821,21.099886,,71.899492,104.002298,62.091074,121.843614,52.591195,105.674286,9.650581,120.386792,,0,0,0,0,0
32.206,358.586478,-8.883958,-3.174867,287.052854,-23.954069,21.379451,,71.649492,105.002298,61.341074,120.593614,51.841195,105.924286,9.650581,119.636792,,0,0,0,0,0
32.207,359.836478,-9.280374,-3.313559,287.802854,-24.853241,21.885319,,72.649492,104.502298,61.841074,120.843614,52.591195,105.924286,8.900581,120.386792,,0,0,0,0,0
32.208,360.586478,-8.834683,-2.55962,287.302854,-24.040255,21.548367,,72.649492,105.502298,61.841074,120.593614,52.091195,105.924286,9.650581,119.636792,,0,0,0,0,0
32.209,359.086478,-8.871588,-4.370715,289.802854,-24.045083,21.362479,,71.399492,104.502298,62.091074,121.093614,52.841195,106.424286,10.150581,120.386792,,0,0,0,0,0
32.21,360.086478,-8.846951,-3.460876,288.302854,-23.743552,21.099886,,71.899492,105.252298,61.841074,121.093614,52.091195,106.174286,10.150581,119.886792,,0,0,0,0,0
32.211,362.836478,-8.864647,-3.286162,289.552854,-23.747249,20.822735,,72.649492,106.002298,62.341074,121.843614,52.091195,106.674286,10.150581,120.636792,,0,0,0,0,0
32.212,359.836478,-9.451285,-2.115793,289.052854,-24.639382,22.349831,,72.899492,105.252298,60.841074,120.843614,53.091195,106.424286,9.150581,120.386792,,0,0,0,0,0
32.213,360.836478,-9.084218,-2.408541,286.802854,-24.296599,21.585934,,73.149492,105.252298,61.841074,120.593614,52.091195,105.674286,9.400581,119.636792,,0,0,0,0,0
32.214,362.336478,-9.046611,-2.39857,287.802854,-24.425866,20.762155,,73.399492,105.752298,62.091074,121.093614,51.841195,105.924286,9.400581,120.636792,,0,0,0,0,0
32.215,360.086478,-8.163781,-2.862408,288.552854,-24.682077,20.894898,,71.899492,105.752298,62.341074,120.093614,52.591195,105.674286,9.650581,120.636792,,0,0,0,0,0
32.216,362.836478,-9.034145,-1.801333,288.302854,-23.956869,21.099886,,73.649492,106.252298,61.841074,121.093614,52.591195,105.674286,10.400581,119.636792,,0,0,0,0,0
32.217,361.086478,-8.82245,-1.959266,289.552854,-24.809232,20.450609,,72.899492,106.002298,61.591074,120.593614,53.091195,105.424286,10.150581,120.886792,,0,0,0,0,0
32.218,359.086478,-9.214124,-3.170447,288.052854,-23.87091,22.053357,,72.399492,104.502298,61.591074,120.593614,52.341195,106.424286,9.650581,119.636792,,0,0,0,0,0
32.219,360.586478,-8.834683,-1.364345,287.802854,-24.425866,21.136543,,73.149492,106.002298,61.341074,120.093614,52.341195,105.674286,9.650581,120.136792,,0,0,0,0,0
32.22,361.086478,-9.503727,-1.362456,289.052854,-24.639382,20.858754,,73.399492,106.002298,60.591074,121.093614,52.591195,105.924286,9.650581,120.886792,,0,0,0,0,0
32.221,361.836478,-8.549213,-1.210739,288.302854,-24.810139,21.473625,,73.149492,106.752298,61.591074,120.343614,53.091195,105.424286,9.650581,120.136792,,0,0,0,0,0
32.222,361.086478,-8.311492,-0.168836,288.302854,-24.596821,21.847364,,73.399492,107.002298,61.341074,119.343614,53.091195,105.674286,9.650581,119.886792,,0,0,0,0,0
32.223,360.086478,-9.188535,-1.665474,287.052854,-24.811054,21.754817,,73.149492,105.502298,61.091074,120.343614,52.591195,105.424286,9.150581,119.886792,,0,0,0,0,0
32.224,360.586478,-9.005239,-2.260802,288.802854,-24.341289,21.80954,,73.149492,105.252298,61.841074,120.343614,52.841195,106.174286,9.650581,120.136792,,0,0,0,0,0
32.225,362.336478,-8.537416,-0.316942,288.552854,-24.04268,21.641728,,73.649492,107.252298,61.341074,120.093614,52.341195,106.424286,9.650581,120.136792,,0,0,0,0,0
32.226,361.086478,-8.65213,-1.660861,288.302854,-24.810139,21.847364,,73.149492,106.002298,61.841074,120.093614,53.091195,105.674286,9.400581,120.136792,,0,0,0,0,0
32.227,362.086478,-8.798084,-1.358693,288.302854,-24.596821,21.847364,,73.149492,106.752298,61.341074,120.843614,53.091195,105.674286,9.650581,119.886792,,0,0,0,0,0
32.228,362.086478,-8.628235,-0.465951,288.802854,-23.915393,22.182632,,73.649492,107.002298,61.341074,120.093614,52.591195,106.674286,9.650581,119.886792,,0,0,0,0,0
32.229,362.836478,-8.017158,-1.207402,289.052854,-24.426619,21.231523,,73.149492,107.252298,62.341074,120.093614,52.591195,106.174286,9.650581,120.636792,,0,0,0,0,0
32.23,361.336478,-8.901446,-0.317819,288.802854,-24.767185,22.555724,,73.899492,106.502298,61.091074,119.843614,53.091195,106.424286,8.900581,120.386792,,0,0,0,0,0
32.231,362.086478,-8.458386,-0.465951,287.302854,-24.682434,22.673486,,73.399492,107.252298,61.341074,120.093614,52.591195,106.174286,8.650581,119.886792,,0,0,0,0,0
32.232,362.086478,-8.288537,0.129211,287.802854,-25.066929,22.634096,,73.899492,107.252298,61.591074,119.343614,53.341195,105.674286,8.900581,119.886792,,0,0,0,0,0
32.233,363.336478,-9.021713,0.277045,288.302854,-25.450091,23.34232,,74.399492,107.502298,60.841074,120.593614,54.091195,105.674286,8.650581,119.886792,,0,0,0,0,0
32.234,363.336478,-7.498331,-0.316069,288.802854,-24.554237,21.80954,,72.899492,108.502298,62.091074,119.843614,53.341195,105.674286,9.900581,119.886792,,0,0,0,0,0
32.235,366.086478,-8.197974,-0.16653,289.552854,-24.809232,21.939111,,74.399492,108.502298,62.341074,120.843614,53.341195,106.174286,9.400581,120.636792,,0,0,0,0,0
32.236,366.086478,-7.693994,0.422128,289.302854,-24.93696,22.516741,,74.149492,109.252298,62.341074,120.343614,53.341195,106.424286,8.900581,120.636792,,0,0,0,0,0
32.237,367.086478,-8.008106,0.127451,288.802854,-25.406029,21.80954,,74.899492,108.752298,62.841074,120.593614,53.341195,105.674286,8.900581,120.886792,,0,0,0,0,0
32.238,364.086478,-7.905175,-1.055284,289.802854,-24.257297,22.849697,,73.399492,107.752298,62.591074,120.343614,53.091195,107.174286,9.150581,120.386792,,0,0,0,0,0
32.239,364.586478,-8.400386,-0.167215,290.052854,-25.402556,22.272776,,73.899492,108.252298,61.591074,120.843614,54.091195,105.924286,9.150581,120.886792,,0,0,0,0,0
32.24,366.836478,-8.265038,0.274402,288.802854,-24.554237,23.674999,,74.899492,108.752298,62.341074,120.843614,53.841195,106.424286,9.150581,119.386792,,0,0,0,0,0
32.241,366.336478,-7.772683,-0.019352,288.052854,-24.72492,23.175547,,74.149492,109.002298,62.591074,120.593614,53.341195,106.174286,8.900581,119.636792,,0,0,0,0,0
32.242,363.836478,-7.488027,0.276664,288.552854,-25.321475,23.135388,,72.899492,109.252298,61.591074,120.093614,54.091195,105.674286,8.900581,119.886792,,0,0,0,0,0
32.243,366.336478,-8.612075,-0.607609,288.052854,-24.72492,23.175547,,74.649492,108.002298,62.341074,121.343614,53.341195,106.174286,8.900581,119.636792,,0,0,0,0,0
32.244,367.086478,-7.84057,0.127451,287.302854,-25.110554,24.173646,,74.399492,109.252298,62.591074,120.843614,54.091195,105.674286,8.650581,118.886792,,0,0,0,0,0
32.245,366.586478,-8.354556,0.715481,289.802854,-25.10615,23.221501,,75.149492,108.752298,62.091074,120.593614,54.091195,106.424286,8.900581,120.386792,,0,0,0,0,0
32.246,368.086478,-8.15343,-0.165625,288.552854,-24.89521,23.508804,,74.899492,109.002298,62.841074,121.343614,53.841195,106.174286,8.900581,119.636792,,0,0,0,0,0
32.247,366.836478,-6.923841,1.155584,288.802854,-25.193081,22.928815,,73.899492,110.502298,62.591074,119.843614,53.841195,105.924286,8.900581,120.136792,,0,0,0,0,0
32.248,366.336478,-7.940561,-0.607609,287.802854,-25.494305,23.75726,,73.899492,108.752298,62.591074,121.093614,54.091195,105.674286,8.400581,119.636792,,0,0,0,0,0
32.249,366.586478,-7.851264,0.421553,290.052854,-25.190525,23.758712,,74.149492,109.502298,62.091074,120.843614,54.341195,106.674286,8.650581,120.386792,,0,0,0,0,0
32.25,367.336478,-7.41668,0.274028,288.052854,-24.72492,22.42742,,74.399492,109.502298,63.091074,120.343614,53.341195,105.674286,9.400581,119.636792,,0,0,0,0,0
32.251,366.086478,-8.197974,-0.46086,288.802854,-24.980133,23.674999,,74.399492,108.252298,62.591074,120.843614,54.091195,106.174286,8.900581,119.636792,,0,0,0,0,0
32.252,367.586478,-7.829905,0.713534,289.052854,-25.06491,24.213677,,75.149492,109.252298,62.841074,120.343614,54.341195,106.424286,8.650581,119.636792,,0,0,0,0,0
32.253,367.336478,-8.253788,-0.0193,289.552854,-25.234024,22.683362,,75.149492,108.502298,62.841074,120.843614,54.091195,105.924286,9.150581,120.386792,,0,0,0,0,0
32.254,366.586478,-7.851264,0.715481,288.802854,-25.193081,24.421183,,74.649492,109.252298,62.341074,120.343614,54.591195,106.174286,8.650581,119.386792,,0,0,0,0,0
